Exp_Ind,Loc_x,Loc_y,Loc_z,TxPower,sessRate,runTime,l2Ack,l2Time,l4Ack,l4Time,rtDelay,l2TxQueue,l4TxQueue,l2Sent
66,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
67,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
68,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
69,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
70,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
71,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
72,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
73,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
75,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
76,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
78,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
79,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
80,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
81,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
82,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
83,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
84,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
85,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
86,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
87,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
88,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
89,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
90,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
91,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
92,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
93,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
94,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
95,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
96,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
97,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
98,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
99,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
100,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
101,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
102,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
103,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
104,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
105,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
106,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
107,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
108,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
109,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
110,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
111,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
112,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
113,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
114,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
115,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
116,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
117,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
118,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
119,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
120,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
121,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
122,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
123,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
124,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
125,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
126,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
127,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
128,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
129,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
130,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
131,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
132,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
133,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
134,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
135,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
136,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
137,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
138,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
139,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
140,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
141,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
143,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
144,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
145,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
147,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
148,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
149,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
150,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
151,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
152,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
153,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
154,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
155,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
156,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
157,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
158,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
159,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
160,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
161,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
162,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
163,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
165,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
166,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
167,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
168,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
169,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
170,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
172,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
173,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
174,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
175,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
176,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
177,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
178,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
179,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
180,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
181,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
182,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
183,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
185,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
186,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
187,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
188,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
189,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
190,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
191,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
192,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
193,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
194,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
195,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
196,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
197,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
198,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
199,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
200,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
201,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
202,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
203,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
204,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
205,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
206,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
207,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
208,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
209,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
210,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
211,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
212,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
213,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
214,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
215,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
216,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
217,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
218,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
219,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
220,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
221,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
222,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
223,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
224,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
225,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
226,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
227,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
228,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
229,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
230,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
231,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
232,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
233,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
234,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
235,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
236,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
237,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
238,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
239,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
240,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
241,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
242,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
243,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
244,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
245,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
246,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
247,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
248,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
249,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
250,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
251,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
252,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
253,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
254,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
255,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
256,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
257,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
258,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
259,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
260,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
261,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
262,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
263,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
264,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
265,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
266,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
267,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
268,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
269,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
270,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
271,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
272,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
273,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
275,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
276,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
277,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
278,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
279,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
280,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
281,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
282,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
283,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
284,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
285,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
286,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
287,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
288,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
289,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
291,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
292,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
293,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
294,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
295,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
298,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
299,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
300,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
301,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
302,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
303,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
304,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
305,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
306,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
307,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
308,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
309,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
310,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
311,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
313,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
314,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
315,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
316,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
317,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
318,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
319,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
320,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
321,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
322,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
323,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
324,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
325,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
326,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
327,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
328,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
329,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
330,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
331,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
332,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
333,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
334,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
335,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
336,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
337,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
338,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
339,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
340,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
341,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
342,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
343,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
344,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
345,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
346,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
347,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
348,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
349,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
350,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
351,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
353,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
354,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
355,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
356,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
357,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
358,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
359,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
360,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
361,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
362,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
363,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
364,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
365,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
366,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
367,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
368,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
369,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
370,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
371,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
372,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
373,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
374,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
375,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
376,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
377,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
378,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
380,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
381,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
382,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
383,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
384,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
385,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
386,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
387,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
388,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
389,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
390,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
391,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
392,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
393,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
394,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
395,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
396,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
397,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
