Exp_Ind,Loc_x,Loc_y,Loc_z,TxPower,sessRate,runTime,l2Ack,l2Time,l4Ack,l4Time,rtDelay,l2TxQueue,l4TxQueue,l2Sent
175,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
176,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
177,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
178,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
179,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
180,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
181,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
182,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
183,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
184,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
185,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
186,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
187,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
188,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
189,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
190,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
191,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
192,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
193,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
194,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
195,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
196,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
197,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
198,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
199,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
200,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
201,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
202,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
203,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
204,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
205,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
206,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
207,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
208,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
209,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
210,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
211,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
212,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
213,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
214,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
215,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
216,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
217,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
218,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
219,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
220,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
221,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
222,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
223,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
224,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
225,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
226,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
227,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
228,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
229,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
230,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
231,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
232,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
233,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
234,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
235,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
236,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
237,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
238,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
239,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
240,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
241,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
242,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
243,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
244,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
245,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
246,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
248,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
249,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
250,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
251,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
252,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
253,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
254,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
255,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
256,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
257,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
258,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
259,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
260,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
261,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
262,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
263,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
264,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
265,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
266,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
267,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
268,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
269,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
270,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
271,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
272,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
273,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
275,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
276,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
277,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
278,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
279,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
280,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
281,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
282,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
283,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
284,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
285,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
286,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
287,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
288,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
289,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
291,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
292,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
293,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
294,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
295,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
296,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
297,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
298,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
299,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
300,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
301,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
302,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
303,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
304,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
305,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
306,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
307,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
308,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
309,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
310,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
311,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
312,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
313,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
314,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
315,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
316,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
317,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
318,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
319,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
320,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
321,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
322,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
323,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
324,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
325,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
326,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
327,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
329,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
330,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
331,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
332,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
334,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
335,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
336,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
337,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
338,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
339,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
340,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
342,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
344,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
345,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
346,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
347,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
348,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
349,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
350,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
351,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
353,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
354,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
355,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
356,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
357,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
358,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
359,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
360,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
361,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
362,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
363,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
364,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
365,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
366,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
367,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
368,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
369,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
370,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
371,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
372,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
373,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
374,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
375,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
376,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
377,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
378,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
379,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
380,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
381,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
382,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
383,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
384,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
385,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
386,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
387,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
388,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
389,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
390,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
391,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
392,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
393,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
394,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
395,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
396,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
397,2,16,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
